namn,stad,lan,email,hemsida,facebook,kalla,raw_address,phone,raw_source
Grønhøjs Hunde og Kattepension,Danmark,Nordjylland,,,,google_maps,"Kirkevej 55, 7741 Frøstrup, Danmark",+45 97 99 11 60,serpapi_google_maps
Hundehotellet,Danmark,Nordjylland,hunde-hotellet@outlook.dk,http://www.hunde-hotellet.dk/blomster-og-bier-,https://www.facebook.com/Hunde-hotellet-2243878279214586,google_maps,"Tøving Syd 5, 7950 Erslev, Danmark",+45 21 30 84 81,serpapi_google_maps
Hundefristedet,Danmark,Nordjylland,hundefristedet@gmail.com,https://www.hundefristedet.dk,https://www.facebook.com/pension.hund,google_maps,"Manstrup Strandvej 33, 9690 Fjerritslev, Danmark",,serpapi_google_maps
Havens Hundepension,Danmark,Nordjylland,,,,google_maps,"Gøttruphavevej 60, 9690 Fjerritslev, Danmark",+45 24 27 08 79,serpapi_google_maps
Lilleriscenter Dog & Cat,Danmark,Nordjylland,info@lilleriscenter.dk,https://lilleriscenter.dk,https://www.facebook.com/Lilleriscenter,google_maps,"Lillerisvej 18, 7900 Nykøbing Mors, Danmark",+45 93 10 11 01,serpapi_google_maps
Lykkedalens Hundepension,Danmark,Nordjylland,,,,google_maps,"Sejlhøjvej 11, 7700 Thisted, Danmark",,serpapi_google_maps
Odden-Mygdal Hundepension,Danmark,Nordjylland,,,,google_maps,"Skovbakkevej 70, 9800 Hjørring, Danmark",+45 31 70 44 02,serpapi_google_maps
KENNEL CARADOG,Danmark,Nordjylland,,,,google_maps,"Liljevej 8, 9800 Hjørring, Danmark",+45 98 92 92 84,serpapi_google_maps
Mariannes Hundepension,Danmark,Nordjylland,mail@mariannes-hundepension.dk,http://www.mariannes-hundepension.dk,,google_maps,"Ravnholtvej 37, 9330 Dronninglund, Danmark",+45 98 85 43 60,serpapi_google_maps
Hund & Liv,Danmark,Nordjylland,adm@hundogliv.dk,http://www.hundogliv.dk,https://www.facebook.com/Hundogliv,google_maps,"Stejlbjergvej 12, 9800 Hjørring, Danmark",+45 22 16 19 28,serpapi_google_maps
Hjørring Hundesalon,Danmark,Nordjylland,,http://www.hjorringhundesalon.dk,,google_maps,"Frederikshavnsvej 112, 9800 Hjørring, Danmark",+45 40 52 54 25,serpapi_google_maps
